id,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat
82,209.03147189089123,Private room,False,True,2.0,True,1,0,10.0,98.0,1,4.612475562748068,3.625932548901677,92.04662026740971,4.873929703794653,115.15689848469738,8.024298365094879,4.9604,52.36854
83,640.4518079347597,Entire home/apt,False,False,2.0,False,0,0,9.0,96.0,1,1.7326208039228015,0.504430856064857,386.06001248171873,20.44213417956638,430.870639354396,30.02368605297499,4.89663,52.35781
84,209.03147189089123,Private room,False,True,2.0,True,1,0,10.0,98.0,1,4.68689685387767,3.595893239791539,90.27607421980089,4.780178114129473,112.80215193353331,7.860216237585779,4.96173,52.37003
85,934.0800974855296,Private room,False,True,4.0,True,1,0,10.0,96.0,1,1.1199150496750092,0.3824055698576001,373.3589702103129,19.76960555205224,414.245933536662,28.865252633277134,4.90714,52.36799
86,210.2031729665128,Private room,False,True,2.0,False,1,0,9.0,88.0,1,2.478895351747357,1.3334441451638506,172.8309735139237,9.151514885587932,215.36402869566072,15.006875368326122,4.85743,52.37769
87,221.21716307735574,Private room,False,True,2.0,False,0,0,9.0,94.0,1,6.058988674664705,1.7481671673724164,77.94907670629594,4.127455405081274,96.97587265628582,6.757418327942287,4.80823,52.3569
88,441.26262507908984,Private room,False,True,2.0,False,1,0,10.0,91.0,1,0.7922262181442554,0.7338243167507649,362.76049979987135,19.208409501635938,522.445133140845,36.40472853018829,4.8895800000000005,52.38002
89,325.498558807677,Private room,False,True,2.0,False,1,0,8.0,80.0,1,0.9249996021423226,0.7817880235791371,327.0954295008321,17.319920331545696,478.7234137664154,33.358136220809676,4.8895599999999995,52.38126
90,792.7729477655661,Entire home/apt,False,False,4.0,False,0,0,10.0,97.0,2,5.902076232094142,1.9405543232877949,78.75712708465488,4.170242209526723,97.7564969668544,6.811813353003518,4.80772,52.36412
91,213.95261640850188,Private room,False,True,2.0,True,0,0,10.0,93.0,1,7.01790675436861,0.21825644290902885,68.85492833186875,3.6459142060229293,86.89795225294321,6.055174334918764,4.94459,52.3186
92,1557.19072950109,Entire home/apt,False,False,4.0,True,0,0,9.0,98.0,2,0.7503945779761707,0.8086828844577545,834.2476240404075,44.17396601111599,603.6604742621743,42.06393034576259,4.882280000000001,52.37451
93,317.0623110632016,Private room,False,True,2.0,True,0,0,10.0,99.0,1,3.4008968845053844,1.512648825694328,112.41548615631967,5.9524746867625735,140.57794643651528,9.795673560180369,4.91,52.402
94,319.6400534295691,Entire home/apt,False,False,2.0,True,0,0,10.0,95.0,1,3.4030984859495055,0.7077232272113942,159.62716330921518,8.452364361939848,201.2395972044559,14.02266466089872,4.90258,52.3432
95,1044.6886790242074,Entire home/apt,False,False,2.0,False,0,0,10.0,98.0,1,3.0030686360808994,1.6344634192292808,146.7892473506369,7.772588181743821,189.3982134612177,13.197540005219027,4.93297,52.3617
96,310.96946546996935,Entire home/apt,False,False,2.0,False,0,0,9.0,94.0,1,3.571400786708212,2.6197486990397936,118.86254923532388,6.293850960565013,151.68148797079445,10.569384309190506,4.94479,52.3678
97,295.0343308415157,Entire home/apt,False,False,2.0,False,0,0,9.0,92.0,1,4.6654114118221015,2.9774802400833953,84.34533934563056,4.466141761848714,105.92345537681683,7.380898764986614,4.894430000000001,52.41516
98,344.2457760176224,Entire home/apt,False,False,2.0,False,0,0,7.0,82.0,0,4.157070172595494,0.10123181917268141,118.8480104557377,6.293081122525591,151.47827587010414,10.555224197648831,4.91979,52.33963
99,3004.9445785391235,Entire home/apt,False,False,4.0,False,0,0,9.0,95.0,4,1.61529472873922,1.4025393444600294,216.66903638990155,11.472769443194936,283.61771161589996,19.76289019223491,4.88478,52.386829999999996
100,539.2168350010546,Entire home/apt,False,False,2.0,False,0,0,10.0,98.0,1,3.7813310591990335,0.9202137108935403,138.153441790507,7.315316539249688,173.63790780476126,12.099339232389909,4.90733,52.340379999999996
101,460.9472031495325,Private room,False,True,2.0,True,0,0,10.0,98.0,1,0.5851829316999698,0.40127517697009607,533.6906722564439,28.259275708244523,946.269943081202,65.93745105260828,4.888,52.369
102,1376.514423640241,Entire home/apt,False,False,4.0,True,0,1,10.0,93.0,2,1.9307016592209525,1.5858252502236687,185.07021874599272,9.79959105302685,248.4165488106234,17.31002252330099,4.88707,52.390190000000004
103,415.4852014154149,Entire home/apt,False,False,4.0,True,1,0,10.0,98.0,1,5.0392331758922175,1.7304866027390526,78.49539118721323,4.156383119846035,97.63302335690044,6.8032095342178165,4.92022,52.41538
